CREATED_ON	DATABASE_NAME	TABLE_NAME	DATA_TYPE	OBJECT_NAME	PREDICATE_NAME	TYPE_SUFFIX	INCLUDE_IN_VIEW	CHARACTER_MAXIMUM_LENGTH	CHARACTER_OCTET_LENGTH	NUMERIC_PRECISION	CHARACTER_SET_NAME	COLLATION_NAME	TOTAL_CARDINALITY	UNIQUE_CARDINALITY	UNIQUENESS_SCORE	TOTAL_UNIQUENESS_SCORE
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-COUNTY-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	COUNTY	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	79482	1929	2.426964596	2.40346877
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-DECOMMISIONED-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	DECOMMISIONED	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	80223	2	0.002493051	0.002491932
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-HOUSINGUNITS-INT	bigint	BSET_ZIP_CODE_LOCATION	HOUSINGUNITS	INT	1	NULL	NULL	19	NULL	NULL	63530	10387	16.34975602	12.94185076
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-INCOME-FLT	float	BSET_ZIP_CODE_LOCATION	INCOME	FLT	1	NULL	NULL	53	NULL	NULL	63530	17195	27.06595309	21.42438854
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LANDAREA-FLT	float	BSET_ZIP_CODE_LOCATION	LANDAREA	FLT	1	NULL	NULL	53	NULL	NULL	63248	31846	50.35099924	39.67903911
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LAT-FLT	float	BSET_ZIP_CODE_LOCATION	LAT	FLT	1	NULL	NULL	53	NULL	NULL	79602	38921	48.89450014	48.49424987
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LOCATIONTEXT-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	LOCATIONTEXT	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	79603	59564	74.82632564	74.21472981
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LOCATION-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	LOCATION	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	79599	59563	74.82882951	74.21348385
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-LONG-FLT	float	BSET_ZIP_CODE_LOCATION	LONG	FLT	1	NULL	NULL	53	NULL	NULL	79602	39055	49.06283762	48.66120933
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-MILITARYRESTRICTIONCODES-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	MILITARYRESTRICTIONCODES	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	601	153	25.45757072	0.190632826
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-POPULATION-INT	bigint	BSET_ZIP_CODE_LOCATION	POPULATION	INT	1	NULL	NULL	19	NULL	NULL	63248	14815	23.42366557	18.45898902
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-PREFERRED-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	PREFERRED	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	80259	2	0.002491932	0.002491932
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-STATE-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	STATE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	80259	62	0.077249903	0.077249903
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-TYPE-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	TYPE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	79636	10	0.012557135	0.012459662
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-WATERAREA-FLT	float	BSET_ZIP_CODE_LOCATION	WATERAREA	FLT	1	NULL	NULL	53	NULL	NULL	63248	21893	34.61453327	27.27793768
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-WORLDREGION-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	WORLDREGION	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	80235	1	0.001246339	0.001245966
4/21/12 12:38 PM	BAL_LOCATION	BSET_ZIP_CODE_LOCATION-ZIPCODE-TXTS	nvarchar	BSET_ZIP_CODE_LOCATION	ZIPCODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	80259	42488	52.93861125	52.93861125
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_BILL_TYPE_CODE-BILLTYPECODE-TXTS	nvarchar	BSET_BILL_TYPE_CODE	BILLTYPECODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	8	8	100	100
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_BUNDLING_EDIT-PRIMARYCODE-TXTS	nvarchar	BSET_BUNDLING_EDIT	PRIMARYCODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	305544	7646	2.50242191	2.50242191
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_BUNDLING_EDIT-SECONDARYCODE-TXTS	nvarchar	BSET_BUNDLING_EDIT	SECONDARYCODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	305544	6329	2.071387427	2.071387427
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRG-DRGCODE-TXTS	nvarchar	BSET_DRG	DRGCODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	540	540	100	100
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRG-DRGTITLE-TXTS	nvarchar	BSET_DRG	DRGTITLE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	540	519	96.11111111	96.11111111
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRG-DRGTYPE-TXTS	nvarchar	BSET_DRG	DRGTYPE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	537	5	0.931098696	0.925925926
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRG-MEDICALSERVICEGROUP-TXTS	nvarchar	BSET_DRG	MEDICALSERVICEGROUP	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	540	26	4.814814815	4.814814815
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-BRAND_NAME-TXTS	nvarchar	BSET_DRUG	BRAND_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	2471	2.89232498	2.89232498
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-CATEGORY-TXTS	nvarchar	BSET_DRUG	CATEGORY	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	120	0.140460946	0.140460946
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-DRUG_ID-TXTS	nvarchar	BSET_DRUG	DRUG_ID	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	10599	120	1.132182281	0.140460946
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-GENERIC_PRODUCT_NAME-TXTS	nvarchar	BSET_DRUG	GENERIC_PRODUCT_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	2238	2.619596643	2.619596643
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-GROUP-TXTS	nvarchar	BSET_DRUG	GROUP	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	29	0.033944729	0.033944729
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-NDC_CODE-TXTS	nvarchar	BSET_DRUG	NDC_CODE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	48167	56.37985322	56.37985322
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DRUG-ROUTE-TXTS	nvarchar	BSET_DRUG	ROUTE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	85433	13	0.015216602	0.015216602
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-AK-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	AK	FLT	1	NULL	NULL	53	NULL	NULL	28739	13108	45.61049445	45.61049445
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-AL-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	AL	FLT	1	NULL	NULL	53	NULL	NULL	28739	13130	45.68704548	45.68704548
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-AR-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	AR	FLT	1	NULL	NULL	53	NULL	NULL	28739	13192	45.90278019	45.90278019
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-AZ-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	AZ	FLT	1	NULL	NULL	53	NULL	NULL	28739	13246	46.09067817	46.09067817
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-CA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	CA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13261	46.14287206	46.14287206
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-CATG-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	CATG	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	28739	10	0.034795922	0.034795922
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-CEILING-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	CEILING	FLT	1	NULL	NULL	53	NULL	NULL	28739	13249	46.10111695	46.10111695
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-CO-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	CO	FLT	1	NULL	NULL	53	NULL	NULL	28739	13167	45.81579039	45.81579039
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-CT-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	CT	FLT	1	NULL	NULL	53	NULL	NULL	28739	13172	45.83318835	45.83318835
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-DC-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	DC	FLT	1	NULL	NULL	53	NULL	NULL	28739	13111	45.62093323	45.62093323
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-DE-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	DE	FLT	1	NULL	NULL	53	NULL	NULL	28739	13132	45.69400466	45.69400466
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-DESCRIPTION-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	DESCRIPTION	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	28601	2534	8.859830076	8.817286614
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-FL-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	FL	FLT	1	NULL	NULL	53	NULL	NULL	28739	13118	45.64529037	45.64529037
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-FLOOR-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	FLOOR	FLT	1	NULL	NULL	53	NULL	NULL	28739	12881	44.82062702	44.82062702
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-GA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	GA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13125	45.66964752	45.66964752
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-HCPCS-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	HCPCS	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	28739	2435	8.472806987	8.472806987
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-HI-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	HI	FLT	1	NULL	NULL	53	NULL	NULL	28739	13088	45.54090261	45.54090261
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-IA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	IA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13184	45.87494346	45.87494346
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-ID-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	ID	FLT	1	NULL	NULL	53	NULL	NULL	28739	13271	46.17766798	46.17766798
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-IL-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	IL	FLT	1	NULL	NULL	53	NULL	NULL	28739	13192	45.90278019	45.90278019
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-IN-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	IN	FLT	1	NULL	NULL	53	NULL	NULL	28739	13226	46.02108633	46.02108633
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-JURIS-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	JURIS	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	28739	3	0.010438777	0.010438777
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-KS-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	KS	FLT	1	NULL	NULL	53	NULL	NULL	28739	13219	45.99672918	45.99672918
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-KY-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	KY	FLT	1	NULL	NULL	53	NULL	NULL	28739	13143	45.73228018	45.73228018
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-LA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	LA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13202	45.93757612	45.93757612
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13139	45.71836181	45.71836181
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MD-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MD	FLT	1	NULL	NULL	53	NULL	NULL	28739	13166	45.8123108	45.8123108
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-ME-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	ME	FLT	1	NULL	NULL	53	NULL	NULL	28739	13146	45.74271895	45.74271895
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MI-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MI	FLT	1	NULL	NULL	53	NULL	NULL	28739	13181	45.86450468	45.86450468
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MN-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MN	FLT	1	NULL	NULL	53	NULL	NULL	28739	13223	46.01064755	46.01064755
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MOD2-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	MOD2	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	655	4	0.610687023	0.013918369
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MOD-TXTS	nvarchar	BSET_DURABLE_MEDICAL_EQUIPMENT	MOD	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	14895	10	0.067136623	0.034795922
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MO-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MO	FLT	1	NULL	NULL	53	NULL	NULL	28739	13188	45.88886183	45.88886183
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MS-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MS	FLT	1	NULL	NULL	53	NULL	NULL	28739	13161	45.79491284	45.79491284
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-MT-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	MT	FLT	1	NULL	NULL	53	NULL	NULL	28739	13155	45.77403528	45.77403528
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NC-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NC	FLT	1	NULL	NULL	53	NULL	NULL	28739	13172	45.83318835	45.83318835
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-ND-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	ND	FLT	1	NULL	NULL	53	NULL	NULL	28739	13168	45.81926998	45.81926998
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NE-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NE	FLT	1	NULL	NULL	53	NULL	NULL	28739	13189	45.89234142	45.89234142
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NH-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NH	FLT	1	NULL	NULL	53	NULL	NULL	28739	13098	45.57569853	45.57569853
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NJ-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NJ	FLT	1	NULL	NULL	53	NULL	NULL	28739	13119	45.64876996	45.64876996
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NM-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NM	FLT	1	NULL	NULL	53	NULL	NULL	28739	13212	45.97237204	45.97237204
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NV-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NV	FLT	1	NULL	NULL	53	NULL	NULL	28739	13249	46.10111695	46.10111695
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-NY-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	NY	FLT	1	NULL	NULL	53	NULL	NULL	28739	13165	45.8088312	45.8088312
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-OH-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	OH	FLT	1	NULL	NULL	53	NULL	NULL	28739	13202	45.93757612	45.93757612
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-OK-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	OK	FLT	1	NULL	NULL	53	NULL	NULL	28739	13180	45.86102509	45.86102509
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-OR-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	OR	FLT	1	NULL	NULL	53	NULL	NULL	28739	13186	45.88190264	45.88190264
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-PA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	PA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13143	45.73228018	45.73228018
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-PR-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	PR	FLT	1	NULL	NULL	53	NULL	NULL	28739	10452	36.36869759	36.36869759
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-RI-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	RI	FLT	1	NULL	NULL	53	NULL	NULL	28739	13130	45.68704548	45.68704548
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-SC-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	SC	FLT	1	NULL	NULL	53	NULL	NULL	28739	13131	45.69052507	45.69052507
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-SD-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	SD	FLT	1	NULL	NULL	53	NULL	NULL	28739	13177	45.85058631	45.85058631
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-TN-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	TN	FLT	1	NULL	NULL	53	NULL	NULL	28739	13137	45.71140262	45.71140262
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-TX-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	TX	FLT	1	NULL	NULL	53	NULL	NULL	28739	13237	46.05936184	46.05936184
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-UT-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	UT	FLT	1	NULL	NULL	53	NULL	NULL	28739	13175	45.84362713	45.84362713
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-VA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	VA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13211	45.96889245	45.96889245
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-VI-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	VI	FLT	1	NULL	NULL	53	NULL	NULL	28739	12907	44.91109642	44.91109642
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-VT-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	VT	FLT	1	NULL	NULL	53	NULL	NULL	28739	13122	45.65920874	45.65920874
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-WA-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	WA	FLT	1	NULL	NULL	53	NULL	NULL	28739	13198	45.92365775	45.92365775
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-WI-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	WI	FLT	1	NULL	NULL	53	NULL	NULL	28739	13154	45.77055569	45.77055569
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-WV-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	WV	FLT	1	NULL	NULL	53	NULL	NULL	28739	13137	45.71140262	45.71140262
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-WY-FLT	float	BSET_DURABLE_MEDICAL_EQUIPMENT	WY	FLT	1	NULL	NULL	53	NULL	NULL	28739	13160	45.79143324	45.79143324
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_DURABLE_MEDICAL_EQUIPMENT-YEAR-INT	bigint	BSET_DURABLE_MEDICAL_EQUIPMENT	YEAR	INT	1	NULL	NULL	19	NULL	NULL	28739	12	0.041755106	0.041755106
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_FACILITY-CITY-TXTS	nvarchar	BSET_FACILITY	CITY	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2	1	50	50
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_FACILITY-HOSPITAL_ID-TXTS	nvarchar	BSET_FACILITY	HOSPITAL_ID	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2	2	100	100
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_FACILITY-HOSPITAL_NAME-TXTS	nvarchar	BSET_FACILITY	HOSPITAL_NAME	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2	2	100	100
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_FACILITY-STATE-TXTS	nvarchar	BSET_FACILITY	STATE	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2	1	50	50
4/21/12 12:38 PM	BAL_MEDICAL_CODE_SETS	BSET_FACILITY-STREET_ADDRESS-TXTS	nvarchar	BSET_FACILITY	STREET_ADDRESS	TXTS	1	400	800	NULL	UNICODE	SQL_Latin1_General_CP1_CI_AS	2	2	100	100
