DATABASE_NAME	TABLE_NAME	OBJECT_NAME	PREDICATE_NAME	TYPE_SUFFIX	TOTAL_CARDINALITY	ORDER
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_6	TXTS	14337	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_7	TXTS	9518	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_8	TXTS	6644	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_9-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_PRIMARY_TAXONOMY_SWITCH_9	TXTS	4789	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_10-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_10	TXTS	3647	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_11-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_11	TXTS	2795	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_12-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_12	TXTS	2223	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_13-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_13	TXTS	1803	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_14-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_14	TXTS	1468	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_15-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_15	TXTS	1099	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_4-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_4	TXTS	42696	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_5-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_5	TXTS	22260	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_6-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_6	TXTS	14337	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_7-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_7	TXTS	9518	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_8-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_8	TXTS	6644	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_CODE_9-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_CODE_9	TXTS	4789	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_10-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_10	TXTS	2411	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_11-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_11	TXTS	1959	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_12-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_12	TXTS	1572	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_13-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_13	TXTS	1281	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_14-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_14	TXTS	1022	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_15-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_15	TXTS	761	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_4-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_4	TXTS	15949	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_5-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_5	TXTS	10174	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_6-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_6	TXTS	7189	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_7-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_7	TXTS	5250	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_8-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_8	TXTS	3883	
BAL_PROVIDER	BSET_NPI-HEALTHCARE_PROVIDER_TAXONOMY_GROUP_9-TXTS	BSET_NPI	HEALTHCARE_PROVIDER_TAXONOMY_GROUP_9	TXTS	3014	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_1-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_1	TXTS	1649405	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_10-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_10	TXTS	38637	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_11-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_11	TXTS	29153	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_12-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_12	TXTS	21852	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_13-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_13	TXTS	16701	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_14-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_14	TXTS	12974	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_15-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_15	TXTS	10205	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_16-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_16	TXTS	8041	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_17-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_17	TXTS	6407	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_18-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_18	TXTS	5053	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_19-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_19	TXTS	3919	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_2-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_2	TXTS	1087434	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_20-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_20	TXTS	2816	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_21-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_21	TXTS	1350	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_22-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_22	TXTS	1010	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_23-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_23	TXTS	812	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_24-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_24	TXTS	652	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_25-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_25	TXTS	518	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_26-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_26	TXTS	405	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_27-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_27	TXTS	332	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_28-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_28	TXTS	285	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_29-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_29	TXTS	250	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_3-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_3	TXTS	705251	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_30-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_30	TXTS	226	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_31-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_31	TXTS	204	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_32-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_32	TXTS	187	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_33-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_33	TXTS	170	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_34-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_34	TXTS	153	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_35-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_35	TXTS	137	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_36-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_36	TXTS	127	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_37-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_37	TXTS	117	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_38-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_38	TXTS	108	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_39-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_39	TXTS	99	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_4-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_4	TXTS	370762	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_40-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_40	TXTS	91	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_41-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_41	TXTS	82	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_42-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_42	TXTS	74	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_43-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_43	TXTS	64	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_44-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_44	TXTS	55	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_45-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_45	TXTS	53	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_46-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_46	TXTS	47	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_47-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_47	TXTS	40	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_48-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_48	TXTS	33	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_49-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_49	TXTS	28	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_5-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_5	TXTS	229943	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_50-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_50	TXTS	21	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_6-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_6	TXTS	143182	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_7-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_7	TXTS	97425	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_8-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_8	TXTS	69916	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_9-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_9	TXTS	51596	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_1-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_1	TXTS	403300	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_10-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_10	TXTS	22442	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_11-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_11	TXTS	17312	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_12-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_12	TXTS	13144	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_13-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_13	TXTS	10083	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_14-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_14	TXTS	7882	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_15-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_15	TXTS	6148	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_16-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_16	TXTS	4832	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_17-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_17	TXTS	3804	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_18-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_18	TXTS	2959	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_19-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_19	TXTS	2265	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_2-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_2	TXTS	257602	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_20-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_20	TXTS	1588	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_21-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_21	TXTS	661	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_22-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_22	TXTS	465	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_23-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_23	TXTS	358	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_24-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_24	TXTS	283	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_25-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_25	TXTS	229	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_26-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_26	TXTS	174	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_27-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_27	TXTS	137	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_28-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_28	TXTS	122	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_29-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_29	TXTS	90	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_3-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_3	TXTS	191317	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_30-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_30	TXTS	89	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_31-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_31	TXTS	74	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_32-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_32	TXTS	65	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_33-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_33	TXTS	66	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_34-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_34	TXTS	64	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_35-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_35	TXTS	51	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_36-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_36	TXTS	48	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_37-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_37	TXTS	37	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_38-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_38	TXTS	41	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_39-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_39	TXTS	39	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_4-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_4	TXTS	136028	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_40-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_40	TXTS	33	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_41-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_41	TXTS	39	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_42-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_42	TXTS	31	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_43-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_43	TXTS	27	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_44-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_44	TXTS	20	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_45-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_45	TXTS	19	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_46-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_46	TXTS	18	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_47-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_47	TXTS	13	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_48-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_48	TXTS	11	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_49-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_49	TXTS	12	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_5-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_5	TXTS	96340	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_50-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_50	TXTS	4	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_6-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_6	TXTS	67889	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_7-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_7	TXTS	50405	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_8-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_8	TXTS	38271	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_ISSUER_9-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_ISSUER_9	TXTS	29194	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_1-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_1	TXTS	1382156	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_10-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_10	TXTS	31226	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_11-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_11	TXTS	23475	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_12-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_12	TXTS	17477	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_13-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_13	TXTS	13357	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_14-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_14	TXTS	10250	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_15-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_15	TXTS	8018	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_16-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_16	TXTS	6284	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_17-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_17	TXTS	5010	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_18-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_18	TXTS	3919	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_19-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_19	TXTS	3052	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_2-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_2	TXTS	886845	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_20-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_20	TXTS	2165	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_21-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_21	TXTS	1180	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_22-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_22	TXTS	911	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_23-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_23	TXTS	738	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_24-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_24	TXTS	592	
BAL_PROVIDER	BSET_NPI-OTHER_PROVIDER_IDENTIFIER_STATE_25-TXTS	BSET_NPI	OTHER_PROVIDER_IDENTIFIER_STATE_25	TXTS	473	
